Date-Time,Radius of Curvature (m),Curve Direction,Off Center Distance (m),Deviated Direction
2021-02-28 21:20:08.384264,98.18813814897351,Right Curve,1.516,Left
2021-02-28 21:20:08.955992,172.87386746702475,Right Curve,1.485,Left
2021-02-28 21:20:09.512035,137.99234895158722,Right Curve,1.465,Left
2021-02-28 21:20:10.079764,66.56630163591211,Right Curve,1.434,Left
2021-02-28 21:20:10.713406,472.8889636271638,Right Curve,1.413,Left
2021-02-28 21:20:11.482189,42.062645425396646,Right Curve,1.403,Left
2021-02-28 21:20:13.016462,49.717944416986505,Right Curve,1.382,Left
2021-02-28 21:20:13.563368,16.860287927841938,Right Curve,1.439,Left
2021-02-28 21:20:14.098096,16.507875469041235,Right Curve,1.429,Left
2021-02-28 21:20:14.764504,16.356718782932703,Right Curve,1.413,Left
2021-02-28 21:20:15.346471,16.20210994212486,Right Curve,1.408,Left
2021-02-28 21:20:17.141110,16.94705129615568,Right Curve,1.393,Left
2021-02-28 21:20:17.994103,16.710893607435818,Right Curve,1.377,Left
2021-02-28 21:20:18.603459,16.304717794974042,Right Curve,1.377,Left
2021-02-28 21:20:19.400612,16.371289527097883,Right Curve,1.377,Left
2021-02-28 21:20:19.967867,13.786220613900014,Right Curve,1.398,Left
2021-02-28 21:20:20.573143,12.210747815239074,Right Curve,1.408,Left
2021-02-28 21:20:22.251920,10.481959511169311,Right Curve,1.439,Left
2021-02-28 21:20:23.037363,10.899468941295774,Right Curve,1.439,Left
2021-02-28 21:20:23.666926,11.270990928668141,Right Curve,1.434,Left
2021-02-28 21:20:24.228895,11.448877678741653,Right Curve,1.423,Left
2021-02-28 21:20:24.962547,11.757277154620155,Right Curve,1.403,Left
2021-02-28 21:20:25.550939,12.152912350524595,Right Curve,1.382,Left
2021-02-28 21:20:26.109181,12.954337973093821,Right Curve,1.352,Left
2021-02-28 21:20:26.657013,13.46278396089373,Right Curve,1.331,Left
2021-02-28 21:20:27.232771,14.097547902557771,Right Curve,1.321,Left
2021-02-28 21:20:27.830658,15.483074126878273,Right Curve,1.305,Left
2021-02-28 21:20:28.614190,12.095609761247088,Right Curve,1.326,Left
2021-02-28 21:20:29.408988,10.644407430569917,Right Curve,1.346,Left
2021-02-28 21:20:30.010517,10.955696783516583,Right Curve,1.336,Left
2021-02-28 21:20:30.631540,12.528883533281384,Right Curve,1.31,Left
2021-02-28 21:20:31.220090,13.77344030190751,Right Curve,1.285,Left
2021-02-28 21:20:32.265319,13.6178631864916,Right Curve,1.264,Left
2021-02-28 21:20:32.860468,14.58044756057819,Right Curve,1.233,Left
2021-02-28 21:20:33.559450,14.807676555635046,Straight,1.208,Left
Date-Time,Radius of Curvature (m),Curve Direction,Off Center Distance (m),Deviated Direction
2021-03-01 09:09:07.935814,12.962769457174545,Left Curve,1.038,Right
2021-03-01 09:09:10.606247,13.272877360765147,Left Curve,1.038,Right
2021-03-01 09:09:11.459616,12.50008862879196,Left Curve,1.048,Right
2021-03-01 09:09:12.302899,12.477167645361618,Left Curve,1.059,Right
2021-03-01 09:09:12.944058,12.379972379873774,Left Curve,1.064,Right
2021-03-01 09:09:13.585561,12.688935391205982,Left Curve,1.048,Right
2021-03-01 09:09:14.226095,12.879973909312495,Left Curve,1.028,Right
2021-03-01 09:09:15.054816,13.081359418541005,Left Curve,1.007,Right
2021-03-01 09:09:15.824483,12.590956801937125,Left Curve,1.002,Right
2021-03-01 09:09:16.467822,12.585320001656218,Left Curve,0.997,Right
2021-03-01 09:09:17.106887,12.782187470697673,Left Curve,0.987,Right
2021-03-01 09:09:17.746676,13.099682113871818,Left Curve,0.971,Right
2021-03-01 09:09:18.387192,13.599211665924255,Left Curve,0.966,Right
2021-03-01 09:09:19.027002,14.01785042225956,Left Curve,0.951,Right
2021-03-01 09:09:19.668071,14.11583834744204,Left Curve,0.94,Right
2021-03-01 09:09:20.305903,14.935422467353359,Left Curve,0.925,Right
2021-03-01 09:09:20.946332,15.152085405709235,Left Curve,0.92,Right
2021-03-01 09:09:21.586065,15.437301495202608,Left Curve,0.91,Right
2021-03-01 09:09:22.230360,15.852367456702597,Left Curve,0.904,Right
2021-03-01 09:09:22.875095,16.44495135040452,Left Curve,0.904,Right
2021-03-01 09:09:23.507618,16.59808910526047,Left Curve,0.899,Right
2021-03-01 09:09:24.153753,16.128680826680647,Left Curve,0.894,Right
2021-03-01 09:09:24.788833,17.318581366546624,Left Curve,0.889,Right
2021-03-01 09:09:25.439462,18.19877007693876,Left Curve,0.879,Right
2021-03-01 09:09:27.707736,17.299582309126635,Left Curve,0.894,Right
2021-03-01 09:09:28.327955,17.67008970774426,Left Curve,0.904,Right
2021-03-01 09:09:28.953562,16.391550447054076,Left Curve,0.858,Right
2021-03-01 09:09:29.594020,20.550886145198923,Left Curve,0.868,Right
2021-03-01 09:09:30.236169,20.168216172979214,Left Curve,0.879,Right
2021-03-01 09:09:30.871621,17.34592466873894,Left Curve,0.889,Right
2021-03-01 09:09:31.519340,16.01634219600097,Left Curve,0.899,Right
2021-03-01 09:09:32.242933,15.574688804131913,Left Curve,0.915,Right
2021-03-01 09:09:32.915348,13.407372512658316,Left Curve,0.935,Right
2021-03-01 09:09:33.628133,12.56760462559384,Left Curve,0.966,Right
2021-03-01 09:09:34.326754,12.195698592944975,Left Curve,0.976,Right
2021-03-01 09:09:35.032673,11.945336372269004,Left Curve,0.997,Right
2021-03-01 09:09:35.686324,12.313124745332466,Left Curve,0.992,Right
2021-03-01 09:09:36.313794,13.079000513307,Left Curve,0.987,Right
2021-03-01 09:09:36.968489,13.031998508100692,Left Curve,0.971,Right
2021-03-01 09:09:37.663089,13.234709096797154,Left Curve,0.971,Right
2021-03-01 09:09:38.419720,12.564022237249498,Left Curve,0.961,Right
2021-03-01 09:09:39.131829,12.15505638629794,Left Curve,0.971,Right
2021-03-01 09:09:39.833918,12.258953032983737,Left Curve,0.976,Right
2021-03-01 09:09:40.476131,11.92056470218846,Left Curve,0.982,Right
2021-03-01 09:09:41.120935,12.217068851050865,Left Curve,0.997,Right
2021-03-01 09:09:41.849496,11.99545599618732,Left Curve,1.012,Right
2021-03-01 09:09:42.511771,14.424934187140995,Left Curve,0.976,Right
2021-03-01 09:09:43.212212,13.88412798310504,Left Curve,0.992,Right
2021-03-01 09:09:43.941485,13.386734576942846,Left Curve,0.992,Right
2021-03-01 09:09:44.639709,13.322297897581699,Left Curve,1.002,Right
2021-03-01 09:09:45.277484,13.868640755699822,Left Curve,0.992,Right
2021-03-01 09:09:45.919139,14.125347337396509,Left Curve,0.997,Right
2021-03-01 09:09:46.557558,14.92998696718652,Left Curve,0.976,Right
2021-03-01 09:09:47.202548,15.323888504559962,Left Curve,0.961,Right
2021-03-01 09:09:47.838941,15.869591856018191,Left Curve,0.956,Right
2021-03-01 09:09:48.491587,17.03962634850663,Left Curve,0.946,Right
2021-03-01 09:09:49.120891,16.94148953221992,Left Curve,0.94,Right
2021-03-01 09:09:49.762172,21.856544116485278,Left Curve,0.894,Right
2021-03-01 09:09:50.402580,21.529870154183374,Left Curve,0.889,Right
2021-03-01 09:09:51.048292,21.959206479930447,Left Curve,0.879,Right
2021-03-01 09:09:51.679356,20.798465769545196,Left Curve,0.879,Right
2021-03-01 09:09:52.321906,23.146050609446547,Left Curve,0.822,Right
2021-03-01 09:09:52.961220,21.61764007903968,Left Curve,0.812,Right
2021-03-01 09:09:53.608575,20.900911822523646,Left Curve,0.797,Right
2021-03-01 09:09:54.241253,19.069055932249274,Left Curve,0.786,Right
2021-03-01 09:09:54.882255,18.45121419557615,Left Curve,0.771,Right
2021-03-01 09:09:55.521838,18.737143762457848,Left Curve,0.755,Right
2021-03-01 09:09:56.162762,18.367786363020308,Left Curve,0.745,Right
2021-03-01 09:09:56.777185,18.535812368007683,Left Curve,0.725,Right
2021-03-01 09:09:57.449327,19.18316071289961,Left Curve,0.709,Right
2021-03-01 09:09:58.082144,18.92546892666303,Left Curve,0.689,Right
2021-03-01 09:09:58.727095,20.03135765452075,Left Curve,0.663,Right
2021-03-01 09:09:59.365100,19.706508914718214,Left Curve,0.653,Right
2021-03-01 09:10:00.027180,21.090687018515755,Left Curve,0.617,Right
2021-03-01 09:10:00.720602,18.675345108573346,Left Curve,0.601,Right
2021-03-01 09:10:01.451722,16.648773974257445,Left Curve,0.596,Right
2021-03-01 09:10:02.194648,15.388704772057189,Left Curve,0.591,Right
2021-03-01 09:10:02.890007,14.802901785518618,Left Curve,0.581,Right
2021-03-01 09:10:03.626621,14.626911613497551,Left Curve,0.581,Right
2021-03-01 09:10:04.303786,13.587284712827014,Left Curve,0.576,Right
2021-03-01 09:10:05.045314,13.158769967836225,Left Curve,0.581,Right
2021-03-01 09:10:05.766639,13.308988244077057,Left Curve,0.57,Right
2021-03-01 09:10:06.402624,13.200825066053302,Left Curve,0.57,Right
2021-03-01 09:10:07.283728,13.078491097068726,Left Curve,0.565,Right
2021-03-01 09:10:07.987219,12.837530834460864,Left Curve,0.576,Right
2021-03-01 09:10:08.647371,12.492486086375997,Left Curve,0.581,Right
2021-03-01 09:10:09.288029,12.267191631445602,Left Curve,0.596,Right
2021-03-01 09:10:09.927145,11.768503894590395,Left Curve,0.606,Right
2021-03-01 09:10:10.567962,12.014351068362586,Left Curve,0.606,Right
2021-03-01 09:10:11.205947,11.962373491795516,Left Curve,0.622,Right
2021-03-01 09:10:11.851321,12.06347394024554,Left Curve,0.627,Right
2021-03-01 09:10:12.503274,12.160892197597079,Left Curve,0.627,Right
2021-03-01 09:10:13.129729,17.010626251253168,Left Curve,0.596,Right
2021-03-01 09:10:13.769922,15.147823670057162,Left Curve,0.606,Right
2021-03-01 09:10:14.410963,20.217908061249105,Left Curve,0.576,Right
2021-03-01 09:10:15.051766,12.597339907131744,Left Curve,0.658,Right
2021-03-01 09:10:15.614173,13.04580671930227,Left Curve,0.678,Right
2021-03-01 09:10:16.333812,13.723916235421395,Left Curve,0.673,Right
2021-03-01 09:10:16.964003,13.716186471469825,Left Curve,0.678,Right
2021-03-01 09:10:17.664641,13.389259820128615,Left Curve,0.694,Right
2021-03-01 09:10:18.361295,13.295445593524416,Left Curve,0.704,Right
2021-03-01 09:10:19.124493,13.770185014292775,Left Curve,0.719,Right
2021-03-01 09:10:19.839953,13.667386620051575,Left Curve,0.735,Right
2021-03-01 09:10:20.509914,13.588499563106684,Left Curve,0.755,Right
2021-03-01 09:10:21.138355,13.635246092680813,Left Curve,0.771,Right
2021-03-01 09:10:21.774554,13.79550275928682,Left Curve,0.786,Right
2021-03-01 09:10:22.412691,14.826146288409394,Left Curve,0.791,Right
2021-03-01 09:10:23.057342,15.803862597744011,Left Curve,0.802,Right
2021-03-01 09:10:23.639940,15.898447599135082,Left Curve,0.843,Right
2021-03-01 09:10:24.192647,16.324904948387665,Left Curve,0.843,Right
2021-03-01 09:10:24.747850,16.276578925134693,Left Curve,0.719,Right
2021-03-01 09:10:25.501203,26.03086666183365,Left Curve,0.719,Right
2021-03-01 09:10:26.241161,25.93151063222432,Left Curve,0.725,Right
2021-03-01 09:10:26.900045,22.270225403400083,Left Curve,0.735,Right
2021-03-01 09:10:27.542690,20.43345941695995,Left Curve,0.745,Right
2021-03-01 09:10:28.218480,17.811217076556854,Left Curve,0.771,Right
2021-03-01 09:10:28.814999,16.913947442720218,Left Curve,0.797,Right
2021-03-01 09:10:29.418914,17.197449011398337,Left Curve,0.817,Right
2021-03-01 09:10:29.956559,17.62585713544295,Left Curve,0.822,Right
2021-03-01 09:10:30.618541,17.76058756687143,Left Curve,0.832,Right
2021-03-01 09:10:31.211305,17.45758340972771,Left Curve,0.848,Right
2021-03-01 09:10:31.965363,18.093380017337804,Left Curve,0.827,Right
2021-03-01 09:10:32.543673,20.036366859478278,Left Curve,0.786,Right
2021-03-01 09:10:33.296471,19.189471925566487,Left Curve,0.791,Right
2021-03-01 09:10:33.940226,17.5782246173093,Left Curve,0.791,Right
2021-03-01 09:10:34.585402,16.398818922097366,Left Curve,0.786,Right
2021-03-01 09:10:35.222271,16.69116339570502,Left Curve,0.776,Right
2021-03-01 09:10:35.788465,16.52955919047605,Left Curve,0.766,Right
2021-03-01 09:10:36.500442,16.792146014364747,Left Curve,0.761,Right
2021-03-01 09:10:37.140540,16.87875556708429,Left Curve,0.75,Right
2021-03-01 09:10:37.702572,16.03436227146178,Left Curve,0.745,Right
2021-03-01 09:10:38.424162,15.288656381908526,Left Curve,0.745,Right
2021-03-01 09:10:39.069301,14.347414232517501,Left Curve,0.74,Right
2021-03-01 09:10:39.642387,16.37551283849568,Left Curve,0.689,Right
2021-03-01 09:10:40.205294,15.058762434202569,Left Curve,0.694,Right
2021-03-01 09:10:40.927715,13.05373544195168,Left Curve,0.704,Right
2021-03-01 09:10:41.478049,12.604824611097905,Left Curve,0.704,Right
2021-03-01 09:10:42.010145,12.233952132889186,Left Curve,0.704,Right
2021-03-01 09:10:42.588309,12.030171271723074,Left Curve,0.709,Right
2021-03-01 09:10:43.165660,12.994783806105948,Left Curve,0.699,Right
2021-03-01 09:10:43.866503,13.646848216557906,Left Curve,0.699,Right
2021-03-01 09:10:44.506498,15.19037538307954,Left Curve,0.689,Right
2021-03-01 09:10:45.147728,14.059283512416705,Left Curve,0.689,Right
2021-03-01 09:10:45.705175,13.936802195417682,Left Curve,0.683,Right
2021-03-01 09:10:46.423734,14.011148371204339,Left Curve,0.689,Right
2021-03-01 09:10:47.046610,13.87933901431741,Left Curve,0.699,Right
2021-03-01 09:10:47.707013,13.96954006978168,Left Curve,0.694,Right
2021-03-01 09:10:48.348117,14.053169305099672,Left Curve,0.683,Right
2021-03-01 09:10:48.990882,14.156589467776083,Left Curve,0.683,Right
2021-03-01 09:10:49.629057,14.367339515198982,Left Curve,0.689,Right
2021-03-01 09:10:50.272722,14.717148703961307,Left Curve,0.694,Right
2021-03-01 09:10:50.910444,14.841842364193386,Left Curve,0.704,Right
2021-03-01 09:10:51.553094,15.204812705849172,Left Curve,0.694,Right
2021-03-01 09:10:52.189728,15.510345978219062,Left Curve,0.683,Right
2021-03-01 09:10:52.841359,15.346600592093992,Left Curve,0.683,Right
2021-03-01 09:10:53.469621,15.953009200143963,Left Curve,0.678,Right
2021-03-01 09:10:54.108491,16.08466590230213,Left Curve,0.663,Right
2021-03-01 09:10:54.752589,16.31487415255432,Left Curve,0.648,Right
2021-03-01 09:10:55.390554,17.350041154254455,Left Curve,0.637,Right
2021-03-01 09:10:56.032035,17.2522959568655,Left Curve,0.627,Right
2021-03-01 09:10:56.669672,17.536190932914142,Left Curve,0.622,Right
2021-03-01 09:10:57.310774,17.455878877601627,Left Curve,0.617,Right
2021-03-01 09:10:57.954203,17.2678627611465,Left Curve,0.617,Right
2021-03-01 09:10:58.594079,22.27924897056579,Left Curve,0.576,Right
2021-03-01 09:10:59.289054,33.26514356751047,Left Curve,0.56,Right
2021-03-01 09:11:00.148210,19.650255483879555,Left Curve,0.576,Right
2021-03-01 09:11:00.832202,23.1168064330188,Left Curve,0.555,Right
2021-03-01 09:11:01.472030,19.334273088626,Left Curve,0.57,Right
2021-03-01 09:11:02.112039,18.57136614338614,Left Curve,0.576,Right
2021-03-01 09:11:02.754087,18.286067144541057,Left Curve,0.576,Right
2021-03-01 09:11:03.395698,16.253984953406196,Left Curve,0.591,Right
2021-03-01 09:11:04.073352,14.497476085356867,Left Curve,0.596,Right
2021-03-01 09:11:04.634042,14.508464999911993,Left Curve,0.596,Right
2021-03-01 09:11:05.156278,14.444286097317221,Left Curve,0.581,Right
2021-03-01 09:11:05.714642,13.028707880629357,Left Curve,0.586,Right
2021-03-01 09:11:06.245797,13.441370939571971,Left Curve,0.565,Right
2021-03-01 09:11:06.830906,12.706118801302395,Left Curve,0.57,Right
2021-03-01 09:11:07.554331,13.415263718720276,Left Curve,0.55,Right
2021-03-01 09:11:08.195482,12.650003065271846,Left Curve,0.55,Right
2021-03-01 09:11:08.844594,12.023765782352644,Left Curve,0.56,Right
2021-03-01 09:11:09.484321,13.35966197144284,Left Curve,0.514,Right
2021-03-01 09:11:10.130074,12.51133058657028,Left Curve,0.529,Right
2021-03-01 09:11:10.786570,10.979941358423375,Left Curve,0.56,Right
2021-03-01 09:11:11.399929,10.51184774528916,Left Curve,0.581,Right
2021-03-01 09:11:12.038472,10.19003176232998,Left Curve,0.591,Right
2021-03-01 09:11:12.686836,10.252479018161434,Left Curve,0.596,Right
2021-03-01 09:11:13.317573,10.6525394647764,Left Curve,0.586,Right
2021-03-01 09:11:13.960923,10.221667391664333,Left Curve,0.586,Right
2021-03-01 09:11:14.601621,10.989313495064344,Left Curve,0.57,Right
2021-03-01 09:11:15.307002,10.836179055015059,Left Curve,0.565,Right
2021-03-01 09:11:15.947571,11.503208061588328,Left Curve,0.55,Right
2021-03-01 09:11:16.670011,11.966538277495395,Left Curve,0.534,Right
2021-03-01 09:11:17.307160,12.37482529002693,Left Curve,0.534,Right
2021-03-01 09:11:17.963765,12.445153640383994,Left Curve,0.534,Right
2021-03-01 09:11:18.529610,12.792928691195794,Left Curve,0.534,Right
2021-03-01 09:11:19.070929,13.178505435950584,Left Curve,0.529,Right
2021-03-01 09:11:19.724820,13.662261529864493,Left Curve,0.534,Right
2021-03-01 09:11:20.362397,15.183987355213414,Left Curve,0.519,Right
2021-03-01 09:11:20.912125,18.717060612286637,Left Curve,0.498,Right
2021-03-01 09:11:21.444813,20.98614059418832,Left Curve,0.483,Right
2021-03-01 09:11:22.084102,24.358654684907123,Left Curve,0.468,Right
2021-03-01 09:11:22.733285,27.21316062053502,Left Curve,0.457,Right
2021-03-01 09:11:23.483527,32.35565200385333,Left Curve,0.442,Right
2021-03-01 09:11:24.122372,35.979765520485124,Left Curve,0.411,Right
2021-03-01 09:11:24.729830,34.872492320514155,Left Curve,0.401,Right
2021-03-01 09:11:25.286467,29.85810161871045,Left Curve,0.406,Right
2021-03-01 09:11:26.124979,26.96743127248938,Left Curve,0.406,Right
2021-03-01 09:11:26.767620,25.006098490144268,Left Curve,0.406,Right
2021-03-01 09:11:27.350498,24.968450423514838,Left Curve,0.406,Right
2021-03-01 09:11:28.054963,23.756760290656338,Left Curve,0.401,Right
2021-03-01 09:11:28.684673,19.853702633168293,Left Curve,0.421,Right
2021-03-01 09:11:29.328147,20.310140220496404,Left Curve,0.416,Right
2021-03-01 09:11:29.970041,20.612983043947786,Left Curve,0.416,Right
2021-03-01 09:11:30.607780,21.077610159026168,Left Curve,0.411,Right
2021-03-01 09:11:31.245569,19.18069511373865,Left Curve,0.416,Right
2021-03-01 09:11:31.890348,23.02876712735261,Left Curve,0.416,Right
2021-03-01 09:11:32.465713,22.44829121667607,Left Curve,0.442,Right
2021-03-01 09:11:33.172203,24.515523961649727,Left Curve,0.447,Right
2021-03-01 09:11:33.814573,30.194347396182287,Left Curve,0.452,Right
2021-03-01 09:11:34.461400,41.858312364888974,Left Curve,0.427,Right
2021-03-01 09:11:35.101792,46.40234817688669,Left Curve,0.442,Right
2021-03-01 09:11:35.729536,74.07161461845112,Left Curve,0.447,Right
2021-03-01 09:11:36.383558,147.990675669357,Left Curve,0.447,Right
2021-03-01 09:11:37.026738,223.44382896767866,Left Curve,0.447,Right
2021-03-01 09:11:37.708045,135.00430739100014,Left Curve,0.447,Right
2021-03-01 09:11:38.294747,81.59274611076926,Left Curve,0.447,Right
2021-03-01 09:11:38.930763,48.69319093016032,Left Curve,0.442,Right
2021-03-01 09:11:39.571006,60.765976119809686,Left Curve,0.442,Right
2021-03-01 09:11:40.213338,75.91638183217886,Left Curve,0.396,Right
2021-03-01 09:11:40.752379,67.98640722828284,Left Curve,0.401,Right
2021-03-01 09:11:41.297608,109.85870450712383,Left Curve,0.385,Right
2021-03-01 09:11:42.077839,306.2237650089226,Left Curve,0.38,Right
2021-03-01 09:11:42.642248,3119.1523834999257,Left Curve,0.365,Right
2021-03-01 09:11:43.161882,330.88436871350666,Left Curve,0.355,Right
